name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
delhi,21-10-20,34.6,16.8,25,33.3,16.8,24.6,13.6,54,0,0,0,,0,0,20.2,7.6,301.3,1009,7,2.9,197.7,17,8,,2020-10-21 6:25:43,2020-10-21 17:45:18,0.15,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,22-10-20,32.8,19.4,25.1,32,19.4,25,14.8,55,0,0,0,,0,0,16.9,5.8,358.5,1007.9,60.1,2.2,192.6,16.6,8,,2020-10-22 6:26:22,2020-10-22 17:44:21,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,23-10-20,33.4,16.5,24.5,32.9,16.5,24.4,14.3,57,0,0,0,,0,0,19.1,5.8,339.6,1007.4,37.2,2,213.6,18.3,8,,2020-10-23 6:27:01,2020-10-23 17:43:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,24-10-20,32.6,16.7,23.9,31.6,16.7,23.7,12.9,53.6,0,0,0,,0,0,24.8,13,262.6,1008.5,3.6,2.1,215.9,18.6,8,,2020-10-24 6:27:41,2020-10-24 17:42:30,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,25-10-20,32.8,16.1,23.7,34.5,16.1,23.9,15.1,61.4,0,0,0,,0,0,18,7.6,229.4,1010.9,0.1,2.1,213,18.2,8,,2020-10-25 6:28:21,2020-10-25 17:41:36,0.29,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,26-10-20,32.8,17.1,23.9,32.4,17.1,23.8,13.9,56.6,0,0,0,,0,0,17.3,7.7,294.8,1012.3,28,2.1,178.9,15.5,6,,2020-10-26 6:29:02,2020-10-26 17:40:42,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,27-10-20,31.1,16.6,23.3,30.3,16.6,23.1,13.2,55.6,0,0,0,,0,0,26.3,15.6,262.7,1012.2,0,2.2,212.8,18.3,8,,2020-10-27 6:29:43,2020-10-27 17:39:50,0.35,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,28-10-20,30.8,14.3,22.2,29.6,14.3,22,12.5,56.9,0,0,0,,0,0,18,7.6,296,1012.9,0,2,211.5,18.2,8,,2020-10-28 6:30:24,2020-10-28 17:38:59,0.39,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,29-10-20,30.7,14.6,21.7,29.5,14.6,21.4,11.8,58.3,0,0,0,,0,0,15.5,5.4,316.4,1013.9,0,1.6,207.3,18,8,,2020-10-29 6:31:06,2020-10-29 17:38:10,0.42,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,30-10-20,30.7,15,22.3,29.5,15,22,12,57,0,0,0,,0,0,26.6,11.2,297,1013.6,0,1.9,206.7,18,8,,2020-10-30 6:31:48,2020-10-30 17:37:21,0.45,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,31-10-20,30.8,15.2,22.2,29.7,15.2,22,12.4,57.2,0,0,0,,0,0,29.2,15,261.9,1013.4,0,1.9,206.7,18,8,,2020-10-31 6:32:31,2020-10-31 17:36:33,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,01-11-20,30,12.4,21.2,28.9,12.4,21.1,10.9,54.2,0,0,0,,0,0,29.2,13.9,260.6,1014.1,0,1.9,207.2,18.1,8,,2020-11-01 6:33:14,2020-11-01 17:35:47,0.52,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,02-11-20,29.4,13.1,20.1,28.4,13.1,19.9,9.6,55.4,0,0,0,,0,0,27,13,274.8,1014.8,0,2.2,206.8,18.1,8,,2020-11-02 6:33:57,2020-11-02 17:35:02,0.56,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,03-11-20,29.7,12.5,20.1,28.5,12.5,19.8,10.9,59.5,0,0,0,,0,0,16.6,13,262.4,1014.3,0,2.3,205.3,17.9,8,,2020-11-03 6:34:41,2020-11-03 17:34:18,0.59,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,04-11-20,27.5,13.1,19.7,27.1,13.1,19.6,11.1,60.6,0,0,0,,0,0,25.9,9.5,255.5,1012.9,0,1.5,196.4,17,7,,2020-11-04 6:35:26,2020-11-04 17:33:35,0.63,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,05-11-20,30.1,13.6,20.4,29.3,13.6,20.2,10.9,59.6,0,0,0,,0,0,18.7,10.6,265.4,1014.2,4.2,1.3,198.8,17.1,7,,2020-11-05 6:36:10,2020-11-05 17:32:54,0.66,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,06-11-20,30,13.8,20,29.4,13.8,19.8,11.1,60.6,0,0,0,,0,0,22.3,8.8,271,1017,0,1.5,197.8,17.1,7,,2020-11-06 6:36:56,2020-11-06 17:32:14,0.69,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,07-11-20,28.4,13.5,20.5,27.8,13.5,20.3,11.4,60,0,0,0,,0,0,28.1,16.6,284.1,1018,0,1.3,197.1,17.1,7,,2020-11-07 6:37:41,2020-11-07 17:31:36,0.73,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,08-11-20,28.1,13.3,19.6,27.8,13.3,19.5,11.7,64.8,0,0,0,,0,0,18.4,7.6,286.3,1018.5,0,1,196.1,16.9,7,,2020-11-08 6:38:27,2020-11-08 17:30:58,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,09-11-20,27.4,12.6,18.8,27.5,12.6,18.8,12.6,71.2,0,0,0,,0,0,22,7.6,281.2,1017,4.8,0.9,193.2,16.8,7,,2020-11-09 6:39:13,2020-11-09 17:30:23,0.8,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,10-11-20,28.3,12.8,18.9,28.3,12.8,18.9,13.1,71.9,0,0,0,,0,0,18,9.4,91.4,1015.7,7.5,0.8,189,16.3,7,,2020-11-10 6:39:59,2020-11-10 17:29:48,0.83,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,11-11-20,28.5,13.7,19.7,28.6,13.7,19.7,13.2,69,0,0,0,,0,0,20.5,11.2,70.1,1017.6,2.2,1.8,182.7,15.8,7,,2020-11-11 6:40:46,2020-11-11 17:29:15,0.86,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
delhi,12-11-20,28,13.6,20.3,28.1,13.6,20.2,13.2,67.2,0,0,0,,0,0,14,7.6,40.8,1018.9,3.7,2,182.4,15.6,7,,2020-11-12 6:41:33,2020-11-12 17:28:44,0.9,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,13-11-20,29.3,14,20.2,28.7,14,20.1,13.1,67.9,0,0,0,,0,0,19.1,6.9,243.1,1017.5,0.1,1.8,184,15.9,7,,2020-11-13 6:42:20,2020-11-13 17:28:14,0.93,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,14-11-20,27.8,12.7,19.2,28.3,12.7,19.2,13.7,72.7,0,0,0,,0,0,14.8,5.4,25.2,1015.2,4.7,1.1,183.9,15.9,7,,2020-11-14 6:43:08,2020-11-14 17:27:45,0.97,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,15-11-20,28.7,13.7,20.3,28.5,13.7,20.3,14.1,70.3,0.639,100,4.17,rain,0,0,34.9,14.8,101.5,1014.4,36.2,1.2,156.3,13.7,6,,2020-11-15 6:43:55,2020-11-15 17:27:18,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,16-11-20,24.8,17.7,20.5,24.8,17.7,20.5,16.8,79.5,0,0,0,,0,0,22,15.1,86.7,1016.3,67.8,2.3,105.3,9,5,,2020-11-16 6:44:43,2020-11-16 17:26:53,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,17-11-20,25.5,14,19.4,25.5,14,19.4,13.8,72.4,0,0,0,,0,0,24.5,13,281.7,1014.9,32.2,2.3,160.6,13.9,6,,2020-11-17 6:45:31,2020-11-17 17:26:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,18-11-20,24.4,13.2,17.8,24.4,13.2,17.8,11.5,69.1,0,0,0,,0,0,21.2,9.4,283.5,1013.7,9.3,2.1,181,15.7,7,,2020-11-18 6:46:19,2020-11-18 17:26:07,0.1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,19-11-20,24.8,11.8,17.3,24.8,11.8,17.3,10,65.5,0,0,0,,0,0,22.3,9.4,287.6,1014.2,4.1,2.2,177.3,15.4,7,,2020-11-19 6:47:07,2020-11-19 17:25:46,0.13,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,20-11-20,24.6,10.5,17,24.6,10.5,17,9.3,63.7,0,0,0,,0,0,31.3,16.6,289.6,1015.6,0,2.2,181.7,15.8,7,,2020-11-20 6:47:55,2020-11-20 17:25:27,0.17,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,21-11-20,23.9,9,16.1,23.9,7.9,16,8,63.1,0,0,0,,0,0,39.6,18.4,279.1,1016.1,0,2.1,183.3,15.9,7,,2020-11-21 6:48:44,2020-11-21 17:25:09,0.2,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,22-11-20,23.7,9.5,15.3,23.7,9.5,15.3,6.8,60.6,0,0,0,,0,0,27.7,14.2,287.7,1016.7,17.9,2.2,180.3,15.6,7,,2020-11-22 6:49:32,2020-11-22 17:24:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,23-11-20,24.4,8.8,15.7,24.4,8.8,15.7,7.8,63.5,0,0,0,,0,0,14.4,9.4,346.4,1017,24.9,1.9,177.2,15.4,7,,2020-11-23 6:50:20,2020-11-23 17:24:39,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
delhi,24-11-20,24.2,9.3,16.3,24.2,9.3,16.3,8.3,62.4,0,0,0,,0,0,14.8,9.4,166.8,1016.5,51.3,1.6,156,13.5,6,,2020-11-24 6:51:08,2020-11-24 17:24:26,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,25-11-20,23,11.3,17.4,23,11.3,17.4,10.2,65.1,0,0,0,,0,0,21.6,11.2,69.7,1016.7,71.1,1.1,104.2,9,4,,2020-11-25 6:51:56,2020-11-25 17:24:15,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,26-11-20,24.7,15,19.2,24.7,15,19.2,12,65.3,0,0,0,,0,0,23,11.2,333.2,1018.9,55.3,2.3,146.2,12.6,6,,2020-11-26 6:52:44,2020-11-26 17:24:05,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,27-11-20,25.8,12,17.7,25.8,12,17.7,10.7,67,0,0,0,,0,0,29.2,14.4,269.7,1020.6,0,2.8,173.6,15.1,7,,2020-11-27 6:53:32,2020-11-27 17:23:58,0.4,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
delhi,28-11-20,25.5,11.9,17.4,25.5,11.9,17.4,9.8,64.6,0,0,0,,0,0,27.4,16.6,273.5,1019.7,0,2.5,174.5,15.3,7,,2020-11-28 6:54:19,2020-11-28 17:23:52,0.43,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,29-11-20,25,9.4,16.3,25,9.4,16.3,8.6,63.7,0,0,0,,0,0,19.4,8,285.9,1018.3,5.9,2.6,174.6,15.1,7,,2020-11-29 6:55:06,2020-11-29 17:23:47,0.46,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,30-11-20,25.1,9,15.8,25.1,9,15.8,8.9,66.8,0,0,0,,0,0,20.2,10.1,277.7,1017.3,3.8,2,170.1,14.6,7,,2020-11-30 6:55:53,2020-11-30 17:23:44,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,01-12-20,26.2,10.1,17,26.2,10.1,17,10.4,69,0,0,0,,0,0,17.6,8,273.5,1017.4,0,1.5,167.7,14.5,6,,2020-12-01 6:56:40,2020-12-01 17:23:43,0.53,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,02-12-20,26.2,10.6,17.5,26.2,10.6,17.5,10.1,65.8,0,0,0,,0,0,28.8,14.8,277.3,1015.5,0,1.8,169.2,14.6,6,,2020-12-02 6:57:26,2020-12-02 17:23:44,0.57,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
delhi,03-12-20,26.5,10,17.1,26.5,10,17.1,10.5,68.9,0,0,0,,0,0,16.9,9.4,257.2,1014.4,0,1.7,166.9,14.4,6,,2020-12-03 6:58:11,2020-12-03 17:23:46,0.6,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,04-12-20,27.2,10.5,17.4,27.3,10.5,17.4,10.8,69.3,0,0,0,,0,0,16.2,9.4,119.6,1013,6.9,1.5,164.5,14.2,6,,2020-12-04 6:58:57,2020-12-04 17:23:49,0.64,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,05-12-20,26.7,12.9,18.6,27.2,12.9,18.6,12.9,71.9,0,0,0,,0,0,27.4,16.6,103.3,1013,0,1.3,162.6,14,6,,2020-12-05 6:59:41,2020-12-05 17:23:55,0.67,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,06-12-20,27.2,13.6,19.4,27.4,13.6,19.4,13.6,72.7,0,0,0,,0,0,19.8,9.4,141.8,1015.4,2.7,1.4,161.8,14.2,6,,2020-12-06 7:00:26,2020-12-06 17:24:02,0.71,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,07-12-20,25.6,13,17.6,25.6,13,17.6,14.6,84.4,0,0,0,,0,0,27,11.2,262.3,1017.1,25,0.8,161.6,13.9,6,,2020-12-07 7:01:09,2020-12-07 17:24:10,0.74,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,08-12-20,26.7,11.9,17.9,26.7,11.9,17.9,12.4,74,0,0,0,,0,0,18.4,9.4,324.9,1017.2,0.8,1.3,161.1,14,6,,2020-12-08 7:01:52,2020-12-08 17:24:21,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,09-12-20,27.9,11.9,18.4,27.5,11.9,18.4,12.3,71.3,0,0,0,,0,0,18.4,9.4,289,1015.4,1.6,1.9,160.2,14,6,,2020-12-09 7:02:34,2020-12-09 17:24:32,0.81,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,10-12-20,27.1,12.7,19,27.1,12.7,19,12.6,69.9,0,0,0,,0,0,19.8,7.6,276.4,1015,2,1.9,156.1,13.4,6,,2020-12-10 7:03:16,2020-12-10 17:24:46,0.85,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,11-12-20,24.2,12.9,18.3,24.2,12.9,18.3,13.6,76.2,0,0,0,,0,0,16.2,13,154.6,1014.9,43.3,1.7,142.1,12.2,6,,2020-12-11 7:03:56,2020-12-11 17:25:01,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
delhi,12-12-20,21.4,13.8,17.2,21.4,13.8,17.2,15.2,88.6,0,0,0,,0,0,24.1,11.2,265.6,1015.2,71.5,1.1,105.1,8.9,4,,2020-12-12 7:04:36,2020-12-12 17:25:17,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,13-12-20,19.7,11.3,14.5,19.7,11.3,14.5,12.2,87,0,0,0,,0,0,30.6,14.8,295.8,1015.9,25.7,1.6,162.7,13.9,6,,2020-12-13 7:05:15,2020-12-13 17:25:35,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,14-12-20,17,9.5,13.1,17,8.4,13,9.4,79.9,0,0,0,,0,0,30.6,13,304.6,1017.1,4,2.3,167.8,14.6,6,,2020-12-14 7:05:54,2020-12-14 17:25:55,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,15-12-20,17.8,6.2,11.9,17.8,5.6,11.7,8.5,81.5,0,0,0,,0,0,23,11.2,304.7,1019.1,1.4,1.6,168.8,14.6,7,,2020-12-15 7:06:31,2020-12-15 17:26:16,0.02,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,16-12-20,17.4,7,11.1,17.4,6.2,10.7,8.3,84.7,0,0,0,,0,0,31,13,277.2,1021,12.6,1.3,167.9,14.4,6,,2020-12-16 7:07:07,2020-12-16 17:26:38,0.05,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,17-12-20,14.4,5,9.1,14.4,1.8,7.8,6.8,86.9,0,0,0,,0,0,33.8,18.4,276.5,1020.3,16.6,1.6,168.8,14.5,7,,2020-12-17 7:07:42,2020-12-17 17:27:02,0.08,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,18-12-20,19.5,5,11.1,19.5,2.8,10.4,4,66.2,0,0,0,,0,0,34.6,18.4,265.5,1018.5,0,2.4,167.4,14.4,6,,2020-12-18 7:08:16,2020-12-18 17:27:27,0.12,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,19-12-20,21.6,6,12.2,21.6,4.4,11.8,5.3,65.7,0,0,0,,0,0,32,16.6,265.3,1019.1,1.7,2.2,167.4,14.4,6,,2020-12-19 7:08:49,2020-12-19 17:27:53,0.15,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,20-12-20,22,5.7,12.8,22,5.7,12.7,5.9,66.6,0,0,0,,0,0,29.5,14.8,277.2,1019.5,29.6,1.7,163.1,14,6,,2020-12-20 7:09:21,2020-12-20 17:28:21,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,21-12-20,22.2,7.7,13.7,22.2,7.7,13.6,7.9,71.3,0,0,0,,0,0,23.8,11.7,273.5,1017.4,37,1.6,144.1,12.3,6,,2020-12-21 7:09:52,2020-12-21 17:28:51,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,22-12-20,22.8,7.7,13.4,22.8,7.7,13.4,7.8,73.3,0,0,0,,0,0,20.5,11.4,289.5,1016.2,30.4,1.2,162.1,14,6,,2020-12-22 7:10:22,2020-12-22 17:29:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,23-12-20,22.5,6.3,13.3,22.5,6.3,13.3,8.6,76.5,0,0,0,,0,0,18.4,9.4,275.3,1015.4,9.5,1.1,166.3,14.4,6,,2020-12-23 7:10:50,2020-12-23 17:29:53,0.28,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,24-12-20,22.5,6.7,13.4,22.5,6.7,13.4,8.9,77.5,0,0,0,,0,0,22.3,8,274.6,1015.9,4.2,0.9,166.9,14.5,6,,2020-12-24 7:11:17,2020-12-24 17:30:26,0.31,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,25-12-20,21.5,6.9,13.2,21.5,6.9,13.1,8.1,75.4,0,0,0,,0,0,26.6,14.8,298,1017,2.6,1.5,167.4,14.5,6,,2020-12-25 7:11:43,2020-12-25 17:31:00,0.34,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
delhi,26-12-20,21.4,7,12.8,21.4,7,12.7,7.3,72.2,0,0,0,,0,0,27.4,11.2,274.9,1016.1,10.9,1.5,166.7,14.4,6,,2020-12-26 7:12:07,2020-12-26 17:31:35,0.37,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,27-12-20,21,7.9,14.4,21,7.9,14.4,8.9,72.5,0,0,0,,0,0,40.7,20.5,136.3,1013.8,36.7,1.2,164.5,14.3,6,,2020-12-27 7:12:31,2020-12-27 17:32:11,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,28-12-20,19,7.6,13.1,19,7.6,13.1,5,60.7,0,0,0,,0,0,31,14.7,308.9,1016.6,13.9,2.2,170.3,14.6,7,,2020-12-28 7:12:52,2020-12-28 17:32:49,0.44,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,29-12-20,17.5,5.8,10.5,17.5,5.1,10.1,5.6,73.9,0,0,0,,0,0,32.8,14.8,282.5,1017.7,0,2,169.6,14.5,6,,2020-12-29 7:13:13,2020-12-29 17:33:27,0.47,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi,30-12-20,15.6,5,9.8,15.6,2.4,9.1,7,83.8,0,0,0,,0,0,27,11.2,283.3,1019.3,23.6,1.3,168.9,14.5,7,,2020-12-30 7:13:31,2020-12-30 17:34:07,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
delhi,31-12-20,16.4,6,9.3,16.4,4.4,9,7.5,89.4,0,0,0,,0,0,21.6,9.4,257.9,1018.5,56.3,0.6,164.6,14.3,6,,2020-12-31 7:13:49,2020-12-31 17:34:47,0.54,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
